global_event_id,corridor,event_id,handover_type,timestamp,from_cell_name,from_pci,from_band,to_cell_name,to_pci,to_band,time_since_prev_handover_s,distance_since_prev_handover_m,avg_speed_prev_segment_kmh,latitude_at_handover,longitude_at_handover,serving_rsrp_just_before_dbm,serving_rsrp_just_after_dbm
5425,kuril_badda_rampura_malibagh,1251,pingpong,09/08/2026 11:12:58.000,BD8370A,56.0,Band 1,SITE4032.SECC,120.0,Band 1,120.0,1051.2,31.5,23.796141,90.391624,-94.0,-90.0
5426,kuril_badda_rampura_malibagh,1252,short_stay,09/08/2026 11:13:06.000,SITE4032.SECC,120.0,Band 8,BD8370A,56.0,Band 8,8.0,76.7,34.5,23.795507,90.391396,-95.0,-90.0
5427,kuril_badda_rampura_malibagh,1253,short_stay,09/08/2026 11:13:07.000,BD8370A,56.0,Band 8,eNB03634_SB,54.0,Band 8,1.0,8.5,30.6,23.795446,90.391346,-90.0,-88.0
5428,kuril_badda_rampura_malibagh,1254,pingpong,09/08/2026 11:13:12.000,eNB03634_SB,54.0,Band 8,SITE4032.SECC,120.0,Band 8,5.0,51.3,36.9,23.79502,90.391227,-91.0,-95.0
5429,kuril_badda_rampura_malibagh,1255,normal,09/08/2026 11:13:14.000,SITE4032.SECC,120.0,Band 8,eNB03634_SB,54.0,Band 8,2.0,23.3,41.9,23.794834,90.391275,-89.0,-91.0
5430,kuril_badda_rampura_malibagh,1256,pingpong,09/08/2026 11:13:33.000,eNB03634_SB,54.0,Band 3,BD8370A,56.0,Band 3,19.0,164.3,31.1,23.793493,90.39076,-86.0,-89.0
5431,kuril_badda_rampura_malibagh,1257,stable,09/08/2026 11:13:35.000,BD8370A,56.0,Band 3,eNB03634_SB,54.0,Band 1,2.0,13.5,24.3,23.793372,90.390761,-88.0,-82.0
5432,kuril_badda_rampura_malibagh,1258,normal,09/08/2026 11:15:57.000,eNB03634_SB,54.0,Band 41,SITE8176.SECC,140.0,Band 41,142.0,1241.5,31.5,23.783138,90.389013,-96.0,-89.0
5433,kuril_badda_rampura_malibagh,1259,pingpong,09/08/2026 11:16:40.000,SITE8176.SECC,140.0,Band 41,BD6776B,52.0,Band 41,43.0,416.2,34.8,23.779708,90.38869,-82.0,-85.0
5434,kuril_badda_rampura_malibagh,1260,pingpong,09/08/2026 11:16:48.000,BD6776B,52.0,Band 41,SITE8176.SECC,140.0,Band 41,8.0,92.8,41.8,23.778902,90.388687,-81.0,-80.0
5435,kuril_badda_rampura_malibagh,1261,stable,09/08/2026 11:16:49.000,SITE8176.SECC,140.0,Band 41,BD6776B,52.0,Band 41,1.0,11.3,40.7,23.778802,90.388667,-80.0,-75.0
5436,kuril_badda_rampura_malibagh,1262,pingpong,09/08/2026 11:18:06.000,BD6776B,52.0,Band 8,eNB03899_SB,137.0,Band 8,77.0,1013.9,47.4,23.76992,90.388718,-94.0,-89.0
5437,kuril_badda_rampura_malibagh,1263,pingpong,09/08/2026 11:18:11.000,eNB03899_SB,137.0,Band 8,BD6776B,52.0,Band 8,5.0,60.6,43.6,23.769379,90.388768,-94.0,-91.0
5438,kuril_badda_rampura_malibagh,1264,normal,09/08/2026 11:18:20.000,BD6776B,52.0,Band 8,eNB03899_SB,137.0,Band 41,9.0,101.2,40.5,23.768486,90.388867,-89.0,-98.0
5439,kuril_badda_rampura_malibagh,1265,pingpong,09/08/2026 11:18:29.000,eNB03899_SB,137.0,Band 41,SITE4032.SECC,120.0,Band 41,9.0,112.2,44.9,23.767511,90.388944,-98.0,-96.0
5440,kuril_badda_rampura_malibagh,1266,normal,09/08/2026 11:18:30.000,SITE4032.SECC,120.0,Band 41,eNB03899_SB,137.0,Band 41,1.0,18.1,65.2,23.767348,90.38895,-96.0,-91.0
5441,kuril_badda_rampura_malibagh,1267,stable,09/08/2026 11:19:20.000,eNB03899_SB,137.0,Band 3,URB-2534-C,40.0,Band 3,50.0,613.6,44.2,23.762005,90.389656,-91.0,-91.0
5442,kuril_badda_rampura_malibagh,1268,pingpong,09/08/2026 11:21:01.000,URB-2534-C,40.0,Band 3,eNB09212_SB,185.0,Band 3,101.0,1326.4,47.3,23.75082,90.392882,-95.0,-95.0
5443,kuril_badda_rampura_malibagh,1269,short_stay,09/08/2026 11:21:05.000,eNB09212_SB,185.0,Band 3,URB-2534-C,40.0,Band 3,4.0,52.7,47.4,23.750371,90.39302,-94.0,-95.0
5444,kuril_badda_rampura_malibagh,1270,short_stay,09/08/2026 11:21:07.000,URB-2534-C,40.0,Band 3,SITE3710.SECB,167.0,Band 3,2.0,20.4,36.7,23.750232,90.39314,-96.0,-94.0
5445,kuril_badda_rampura_malibagh,1271,short_stay,09/08/2026 11:21:10.000,SITE3710.SECB,167.0,Band 3,eNB09212_SB,185.0,Band 3,3.0,44.3,53.2,23.749866,90.393303,-96.0,-93.0
5446,kuril_badda_rampura_malibagh,1272,pingpong,09/08/2026 11:21:11.000,eNB09212_SB,185.0,Band 3,URB-2534-C,40.0,Band 3,1.0,15.4,55.4,23.749747,90.39338,-93.0,-97.0
5447,kuril_badda_rampura_malibagh,1273,short_stay,09/08/2026 11:21:12.000,URB-2534-C,40.0,Band 3,eNB09212_SB,185.0,Band 3,1.0,13.4,48.2,23.749642,90.393444,-97.0,-95.0
5448,kuril_badda_rampura_malibagh,1274,short_stay,09/08/2026 11:21:14.000,eNB09212_SB,185.0,Band 8,SITE1269.SECB,206.0,Band 8,2.0,30.3,54.5,23.749397,90.393574,-99.0,-95.0
5449,kuril_badda_rampura_malibagh,1275,pingpong,09/08/2026 11:21:15.000,SITE1269.SECB,206.0,Band 8,URB-2534-C,40.0,Band 8,1.0,17.5,63.0,23.749245,90.393618,-95.0,-95.0
5450,kuril_badda_rampura_malibagh,1276,normal,09/08/2026 11:21:18.000,URB-2534-C,40.0,Band 8,SITE1269.SECB,206.0,Band 8,3.0,41.0,49.2,23.748931,90.393827,-93.0,-89.0
5451,kuril_badda_rampura_malibagh,1277,pingpong,09/08/2026 11:21:31.000,SITE1269.SECB,206.0,Band 8,BD5150B,179.0,Band 8,13.0,192.7,53.4,23.747505,90.394773,-98.0,-93.0
5452,kuril_badda_rampura_malibagh,1278,pingpong,09/08/2026 11:21:35.000,BD5150B,179.0,Band 8,SITE1269.SECB,206.0,Band 8,4.0,50.0,45.0,23.747132,90.395037,-104.0,-97.0
5453,kuril_badda_rampura_malibagh,1279,short_stay,09/08/2026 11:21:39.000,SITE1269.SECB,206.0,Band 3,BD5150B,179.0,Band 3,4.0,59.1,53.2,23.746704,90.39536,-103.0,-102.0
5454,kuril_badda_rampura_malibagh,1280,stable,09/08/2026 11:21:45.000,BD5150B,179.0,Band 3,SITE3710.SECB,167.0,Band 3,6.0,82.4,49.4,23.746093,90.395801,-99.0,-97.0
5455,kuril_badda_rampura_malibagh,1281,pingpong,09/08/2026 11:23:08.000,SITE3710.SECB,167.0,Band 41,URB-3990-C,203.0,Band 41,83.0,1200.2,52.1,23.747241,90.404863,-98.0,-85.0
5456,kuril_badda_rampura_malibagh,1282,short_stay,09/08/2026 11:23:10.000,URB-3990-C,203.0,Band 41,SITE3710.SECB,167.0,Band 41,2.0,38.2,68.8,23.747504,90.405103,-94.0,-93.0
5457,kuril_badda_rampura_malibagh,1283,short_stay,09/08/2026 11:23:14.000,SITE3710.SECB,167.0,Band 41,eNB09212_SB,185.0,Band 41,4.0,64.3,57.9,23.747882,90.405562,-96.0,-95.0
5458,kuril_badda_rampura_malibagh,1284,short_stay,09/08/2026 11:23:17.000,eNB09212_SB,185.0,Band 41,SITE3182.SECB,41.0,Band 41,3.0,52.4,62.9,23.748279,90.405813,-96.0,-93.0
5459,kuril_badda_rampura_malibagh,1285,pingpong,09/08/2026 11:23:19.000,SITE3182.SECB,41.0,Band 41,URB-3990-C,203.0,Band 41,2.0,36.1,65.0,23.748503,90.406058,-97.0,-90.0
5460,kuril_badda_rampura_malibagh,1286,pingpong,09/08/2026 11:23:23.000,URB-3990-C,203.0,Band 41,SITE3182.SECB,41.0,Band 41,4.0,53.9,48.5,23.748814,90.406451,-99.0,-91.0
5461,kuril_badda_rampura_malibagh,1287,short_stay,09/08/2026 11:23:24.000,SITE3182.SECB,41.0,Band 41,URB-3990-C,203.0,Band 41,1.0,14.3,51.5,23.748935,90.4065,-91.0,-94.0
5462,kuril_badda_rampura_malibagh,1288,pingpong,09/08/2026 11:23:27.000,URB-3990-C,203.0,Band 41,SITE3710.SECB,167.0,Band 41,3.0,43.5,52.2,23.749273,90.406712,-97.0,-97.0
5463,kuril_badda_rampura_malibagh,1289,pingpong,09/08/2026 11:23:29.000,SITE3710.SECB,167.0,Band 41,URB-3990-C,203.0,Band 41,2.0,26.0,46.8,23.749452,90.406869,-103.0,-102.0
5464,kuril_badda_rampura_malibagh,1290,pingpong,09/08/2026 11:23:32.000,URB-3990-C,203.0,Band 41,SITE3710.SECB,167.0,Band 41,3.0,36.6,43.9,23.749714,90.407081,-101.0,-95.0
5465,kuril_badda_rampura_malibagh,1291,short_stay,09/08/2026 11:23:36.000,SITE3710.SECB,167.0,Band 41,URB-3990-C,203.0,Band 41,4.0,48.9,44.0,23.750072,90.407354,-92.0,-96.0
5466,kuril_badda_rampura_malibagh,1292,pingpong,09/08/2026 11:23:37.000,URB-3990-C,203.0,Band 41,SITE3685.SECC,7.0,Band 41,1.0,20.1,72.4,23.750206,90.407486,-96.0,-100.0
5467,kuril_badda_rampura_malibagh,1293,short_stay,09/08/2026 11:23:38.000,SITE3685.SECC,7.0,Band 41,URB-3990-C,203.0,Band 41,1.0,19.1,68.8,23.750333,90.407613,-100.0,-91.0
5468,kuril_badda_rampura_malibagh,1294,short_stay,09/08/2026 11:23:46.000,URB-3990-C,203.0,Band 41,SITE3710.SECB,167.0,Band 41,8.0,119.6,53.8,23.751241,90.408216,-97.0,-96.0
5469,kuril_badda_rampura_malibagh,1295,pingpong,09/08/2026 11:23:48.000,SITE3710.SECB,167.0,Band 41,SITE3182.SECB,41.0,Band 41,2.0,29.3,52.7,23.751455,90.408384,-98.0,-98.0
5470,kuril_badda_rampura_malibagh,1296,pingpong,09/08/2026 11:23:57.000,SITE3182.SECB,41.0,Band 41,SITE3710.SECB,167.0,Band 41,9.0,117.6,47.0,23.752419,90.408795,-101.0,-95.0
5471,kuril_badda_rampura_malibagh,1297,short_stay,09/08/2026 11:23:58.000,SITE3710.SECB,167.0,Band 41,SITE3182.SECB,41.0,Band 41,1.0,10.2,36.7,23.752497,90.408847,-95.0,-101.0
5472,kuril_badda_rampura_malibagh,1298,pingpong,09/08/2026 11:24:01.000,SITE3182.SECB,41.0,Band 41,SITE1215.SECB,202.0,Band 41,3.0,48.1,57.7,23.752888,90.409038,-95.0,-93.0
5473,kuril_badda_rampura_malibagh,1299,short_stay,09/08/2026 11:24:03.000,SITE1215.SECB,202.0,Band 41,SITE3182.SECB,41.0,Band 41,2.0,32.0,57.6,23.753147,90.409175,-102.0,-104.0
5474,kuril_badda_rampura_malibagh,1300,short_stay,09/08/2026 11:24:05.000,SITE3182.SECB,41.0,Band 41,SITE3685.SECC,7.0,Band 41,2.0,38.0,68.4,23.753459,90.409325,-101.0,-97.0
5475,kuril_badda_rampura_malibagh,1301,short_stay,09/08/2026 11:24:08.000,SITE3685.SECC,7.0,Band 41,URB-3990-C,203.0,Band 41,3.0,43.4,52.1,23.753803,90.409525,-100.0,-97.0
5476,kuril_badda_rampura_malibagh,1302,short_stay,09/08/2026 11:24:11.000,URB-3990-C,203.0,Band 41,SITE3182.SECB,41.0,Band 41,3.0,40.7,48.8,23.754141,90.409654,-93.0,-94.0
5477,kuril_badda_rampura_malibagh,1303,short_stay,09/08/2026 11:24:12.000,SITE3182.SECB,41.0,Band 41,SITE3710.SECB,167.0,Band 41,1.0,13.0,46.8,23.754254,90.409688,-94.0,-99.0
5478,kuril_badda_rampura_malibagh,1304,short_stay,09/08/2026 11:24:13.000,SITE3710.SECB,167.0,Band 41,URB-3990-C,203.0,Band 41,1.0,21.0,75.6,23.754431,90.40976,-99.0,-99.0
5479,kuril_badda_rampura_malibagh,1305,short_stay,09/08/2026 11:24:15.000,URB-3990-C,203.0,Band 41,URB-3341-B,29.0,Band 41,2.0,37.9,68.2,23.754751,90.409877,-96.0,-95.0
5480,kuril_badda_rampura_malibagh,1306,short_stay,09/08/2026 11:24:17.000,URB-3341-B,29.0,Band 41,SITE3685.SECC,7.0,Band 41,2.0,22.4,40.3,23.754933,90.409969,-101.0,-99.0
5481,kuril_badda_rampura_malibagh,1307,short_stay,09/08/2026 11:24:23.000,SITE3685.SECC,7.0,Band 41,eNB09212_SB,185.0,Band 41,6.0,92.5,55.5,23.755679,90.410282,-100.0,-97.0
5482,kuril_badda_rampura_malibagh,1308,pingpong,09/08/2026 11:24:29.000,eNB09212_SB,185.0,Band 41,SITE1215.SECB,202.0,Band 41,6.0,100.1,60.1,23.756508,90.410631,-102.0,-93.0
5483,kuril_badda_rampura_malibagh,1309,pingpong,09/08/2026 11:24:30.000,SITE1215.SECB,202.0,Band 41,eNB09212_SB,185.0,Band 41,1.0,22.7,81.7,23.756705,90.410689,-93.0,-98.0
5484,kuril_badda_rampura_malibagh,1310,pingpong,09/08/2026 11:24:31.000,eNB09212_SB,185.0,Band 41,SITE1215.SECB,202.0,Band 41,1.0,13.4,48.2,23.756825,90.410701,-98.0,-99.0
5485,kuril_badda_rampura_malibagh,1311,normal,09/08/2026 11:24:33.000,SITE1215.SECB,202.0,Band 41,eNB09212_SB,185.0,Band 41,2.0,28.4,51.1,23.757056,90.410803,-96.0,-100.0
5486,kuril_badda_rampura_malibagh,1312,short_stay,09/08/2026 11:24:43.000,eNB09212_SB,185.0,Band 41,URB-3341-B,29.0,Band 41,10.0,153.2,55.2,23.758365,90.411246,-98.0,-99.0
5487,kuril_badda_rampura_malibagh,1313,short_stay,09/08/2026 11:24:50.000,URB-3341-B,29.0,Band 41,SITE3685.SECC,7.0,Band 41,7.0,97.5,50.1,23.759178,90.411538,-95.0,-94.0
5488,kuril_badda_rampura_malibagh,1314,short_stay,09/08/2026 11:24:52.000,SITE3685.SECC,7.0,Band 41,SITE3182.SECB,41.0,Band 41,2.0,24.7,44.5,23.759398,90.411561,-98.0,-94.0
5489,kuril_badda_rampura_malibagh,1315,short_stay,09/08/2026 11:24:59.000,SITE3182.SECB,41.0,Band 41,URB-3341-B,29.0,Band 41,7.0,113.5,58.4,23.760372,90.411809,-101.0,-98.0
5490,kuril_badda_rampura_malibagh,1316,pingpong,09/08/2026 11:25:03.000,URB-3341-B,29.0,Band 41,SITE3685.SECC,7.0,Band 41,4.0,48.3,43.5,23.760767,90.411982,-100.0,-102.0
5491,kuril_badda_rampura_malibagh,1317,short_stay,09/08/2026 11:25:12.000,SITE3685.SECC,7.0,Band 41,URB-3341-B,29.0,Band 41,9.0,127.0,50.8,23.761843,90.412328,-95.0,-97.0
5492,kuril_badda_rampura_malibagh,1318,normal,09/08/2026 11:25:15.000,URB-3341-B,29.0,Band 41,BD7179A,203.0,Band 41,3.0,38.9,46.7,23.76216,90.412474,-93.0,-90.0
5493,kuril_badda_rampura_malibagh,1319,normal,09/08/2026 11:25:38.000,BD7179A,203.0,Band 41,SITE1215.SECB,202.0,Band 41,23.0,193.9,30.3,23.76364,90.412967,-105.0,-95.0
5494,kuril_badda_rampura_malibagh,1320,pingpong,09/08/2026 11:25:49.000,SITE1215.SECB,202.0,Band 41,BD7179A,203.0,Band 41,11.0,84.4,27.6,23.764303,90.413195,-97.0,-100.0
5495,kuril_badda_rampura_malibagh,1321,pingpong,09/08/2026 11:25:51.000,BD7179A,203.0,Band 41,SITE1215.SECB,202.0,Band 41,2.0,15.2,27.4,23.764425,90.41324,-100.0,-88.0
5496,kuril_badda_rampura_malibagh,1322,short_stay,09/08/2026 11:26:01.000,SITE1215.SECB,202.0,Band 41,BD7179A,203.0,Band 41,10.0,101.8,36.6,23.765203,90.413498,-99.0,-99.0
5497,kuril_badda_rampura_malibagh,1323,pingpong,09/08/2026 11:26:03.000,BD7179A,203.0,Band 41,BD6776B,52.0,Band 41,2.0,25.0,45.0,23.765424,90.413541,-99.0,-100.0
5498,kuril_badda_rampura_malibagh,1324,short_stay,09/08/2026 11:26:04.000,BD6776B,52.0,Band 41,BD7179A,203.0,Band 41,1.0,13.9,50.0,23.76554,90.413591,-100.0,-101.0
5499,kuril_badda_rampura_malibagh,1325,pingpong,09/08/2026 11:26:07.000,BD7179A,203.0,Band 41,URB-3341-B,29.0,Band 41,3.0,33.1,39.7,23.765788,90.41373,-102.0,-103.0
5500,kuril_badda_rampura_malibagh,1326,short_stay,09/08/2026 11:26:09.000,URB-3341-B,29.0,Band 41,BD7179A,203.0,Band 41,2.0,23.5,42.3,23.765986,90.413791,-100.0,-101.0
5501,kuril_badda_rampura_malibagh,1327,short_stay,09/08/2026 11:26:11.000,BD7179A,203.0,Band 41,SITE3685.SECC,7.0,Band 41,2.0,14.5,26.1,23.766061,90.413897,-100.0,-101.0
5502,kuril_badda_rampura_malibagh,1328,pingpong,09/08/2026 11:26:12.000,SITE3685.SECC,7.0,Band 41,URB-3341-B,29.0,Band 41,1.0,10.4,37.4,23.766152,90.413922,-101.0,-102.0
5503,kuril_badda_rampura_malibagh,1329,pingpong,09/08/2026 11:26:13.000,URB-3341-B,29.0,Band 41,SITE3685.SECC,7.0,Band 41,1.0,9.1,32.8,23.766232,90.413901,-102.0,-106.0
5504,kuril_badda_rampura_malibagh,1330,short_stay,09/08/2026 11:26:14.000,SITE3685.SECC,7.0,Band 41,URB-3341-B,29.0,Band 41,1.0,4.6,16.6,23.766272,90.413912,-106.0,-101.0
5505,kuril_badda_rampura_malibagh,1331,short_stay,09/08/2026 11:26:16.000,URB-3341-B,29.0,Band 41,SITE1215.SECB,202.0,Band 41,2.0,24.3,43.7,23.766461,90.413998,-100.0,-101.0
5506,kuril_badda_rampura_malibagh,1332,pingpong,09/08/2026 11:26:17.000,SITE1215.SECB,202.0,Band 41,BD7179A,203.0,Band 41,1.0,12.1,43.6,23.766567,90.414025,-101.0,-103.0
5507,kuril_badda_rampura_malibagh,1333,pingpong,09/08/2026 11:26:18.000,BD7179A,203.0,Band 41,SITE1215.SECB,202.0,Band 41,1.0,4.9,17.6,23.766611,90.414027,-103.0,-106.0
5508,kuril_badda_rampura_malibagh,1334,short_stay,09/08/2026 11:26:19.000,SITE1215.SECB,202.0,Band 41,BD7179A,203.0,Band 41,1.0,9.4,33.8,23.766686,90.414069,-106.0,-100.0
5509,kuril_badda_rampura_malibagh,1335,pingpong,09/08/2026 11:26:23.000,BD7179A,203.0,Band 41,URB-3341-B,29.0,Band 41,4.0,33.3,30.0,23.766953,90.414183,-100.0,-99.0
5510,kuril_badda_rampura_malibagh,1336,pingpong,09/08/2026 11:26:25.000,URB-3341-B,29.0,Band 41,BD7179A,203.0,Band 41,2.0,18.9,34.0,23.767119,90.414206,-102.0,-101.0
5511,kuril_badda_rampura_malibagh,1337,pingpong,09/08/2026 11:26:26.000,BD7179A,203.0,Band 41,URB-3341-B,29.0,Band 41,1.0,13.0,46.8,23.767235,90.414225,-101.0,-94.0
5512,kuril_badda_rampura_malibagh,1338,stable,09/08/2026 11:26:31.000,URB-3341-B,29.0,Band 41,BD7179A,203.0,Band 41,5.0,48.5,34.9,23.767615,90.414321,-95.0,-94.0
5513,kuril_badda_rampura_malibagh,1339,pingpong,09/08/2026 11:28:12.000,BD7179A,203.0,Band 3,eNB01278_SB,148.0,Band 3,101.0,1181.7,42.1,23.777619,90.415917,-94.0,-90.0
5514,kuril_badda_rampura_malibagh,1340,short_stay,09/08/2026 11:28:14.000,eNB01278_SB,148.0,Band 3,BD7179A,203.0,Band 3,2.0,35.9,64.6,23.777936,90.415865,-89.0,-90.0
5515,kuril_badda_rampura_malibagh,1341,pingpong,09/08/2026 11:28:16.000,BD7179A,203.0,Band 3,BD9162C,104.0,Band 3,2.0,25.8,46.4,23.778165,90.415843,-93.0,-90.0
5516,kuril_badda_rampura_malibagh,1342,pingpong,09/08/2026 11:28:17.000,BD9162C,104.0,Band 3,BD7179A,203.0,Band 3,1.0,14.9,53.6,23.778299,90.415843,-90.0,-91.0
5517,kuril_badda_rampura_malibagh,1343,normal,09/08/2026 11:28:23.000,BD7179A,203.0,Band 3,BD9162C,104.0,Band 3,6.0,102.4,61.4,23.779212,90.41586,-87.0,-86.0
5518,kuril_badda_rampura_malibagh,1344,stable,09/08/2026 11:28:36.000,BD9162C,104.0,Band 3,eNB01278_SB,148.0,Band 3,13.0,168.1,46.6,23.78068,90.415795,-90.0,-83.0
5519,kuril_badda_rampura_malibagh,1345,pingpong,09/08/2026 11:29:42.000,eNB01278_SB,148.0,Band 1,eNB07356_SB,24.0,Band 1,66.0,961.2,52.4,23.788735,90.413415,-91.0,-93.0
5520,kuril_badda_rampura_malibagh,1346,pingpong,09/08/2026 11:29:43.000,eNB07356_SB,24.0,Band 1,eNB01278_SB,148.0,Band 1,1.0,14.8,53.3,23.788846,90.413335,-93.0,-89.0
5521,kuril_badda_rampura_malibagh,1347,pingpong,09/08/2026 11:29:46.000,eNB01278_SB,148.0,Band 1,eNB07356_SB,24.0,Band 1,3.0,38.4,46.1,23.78913,90.413122,-96.0,-92.0
5522,kuril_badda_rampura_malibagh,1348,pingpong,09/08/2026 11:29:56.000,eNB07356_SB,24.0,Band 1,eNB01278_SB,148.0,Band 1,10.0,130.9,47.1,23.790021,90.41237,-85.0,-85.0
5523,kuril_badda_rampura_malibagh,1349,pingpong,09/08/2026 11:29:57.000,eNB01278_SB,148.0,Band 1,eNB07356_SB,24.0,Band 1,1.0,18.7,67.3,23.790172,90.412289,-85.0,-87.0
5524,kuril_badda_rampura_malibagh,1350,pingpong,09/08/2026 11:29:59.000,eNB07356_SB,24.0,Band 1,eNB01278_SB,148.0,Band 1,2.0,24.9,44.8,23.790256,90.412064,-83.0,-86.0
5525,kuril_badda_rampura_malibagh,1351,pingpong,09/08/2026 11:30:06.000,eNB01278_SB,148.0,Band 41,eNB07356_SB,24.0,Band 41,7.0,115.7,59.5,23.790896,90.411183,-95.0,-91.0
5526,kuril_badda_rampura_malibagh,1352,pingpong,09/08/2026 11:30:14.000,eNB07356_SB,24.0,Band 3,eNB01278_SB,148.0,Band 3,8.0,131.9,59.4,23.791875,90.410543,-96.0,-92.0
5527,kuril_badda_rampura_malibagh,1353,short_stay,09/08/2026 11:30:18.000,eNB01278_SB,148.0,Band 3,eNB07356_SB,24.0,Band 3,4.0,70.4,63.4,23.792495,90.41047,-87.0,-92.0
5528,kuril_badda_rampura_malibagh,1354,normal,09/08/2026 11:30:20.000,eNB07356_SB,24.0,Band 3,URB-5894-C,61.0,Band 3,2.0,29.8,53.6,23.792748,90.410375,-97.0,-94.0
5529,kuril_badda_rampura_malibagh,1355,short_stay,09/08/2026 11:30:31.000,URB-5894-C,61.0,Band 3,SITE4032.SECC,120.0,Band 3,11.0,167.6,54.9,23.794216,90.410247,-97.0,-94.0
5530,kuril_badda_rampura_malibagh,1356,short_stay,09/08/2026 11:30:33.000,SITE4032.SECC,120.0,Band 3,eNB07356_SB,24.0,Band 41,2.0,27.2,49.0,23.794455,90.410236,-99.0,-95.0
5531,kuril_badda_rampura_malibagh,1357,short_stay,09/08/2026 11:30:36.000,eNB07356_SB,24.0,Band 41,BD1514B,19.0,Band 41,3.0,42.3,50.8,23.794798,90.410114,-96.0,-96.0
5532,kuril_badda_rampura_malibagh,1358,short_stay,09/08/2026 11:30:38.000,BD1514B,19.0,Band 41,URB-5894-C,61.0,Band 41,2.0,24.8,44.6,23.79501,90.410089,-94.0,-98.0
5533,kuril_badda_rampura_malibagh,1359,pingpong,09/08/2026 11:30:42.000,URB-5894-C,61.0,Band 41,eNB07971_SB,32.0,Band 1,4.0,49.2,44.3,23.795421,90.409964,-97.0,-95.0
5534,kuril_badda_rampura_malibagh,1360,short_stay,09/08/2026 11:30:43.000,eNB07971_SB,32.0,Band 1,URB-5894-C,61.0,Band 1,1.0,12.3,44.3,23.795528,90.409996,-95.0,-97.0
5535,kuril_badda_rampura_malibagh,1361,pingpong,09/08/2026 11:30:45.000,URB-5894-C,61.0,Band 1,SITE4032.SECC,120.0,Band 1,2.0,23.8,42.8,23.795738,90.409958,-92.0,-94.0
5536,kuril_badda_rampura_malibagh,1362,short_stay,09/08/2026 11:30:47.000,SITE4032.SECC,120.0,Band 1,URB-5894-C,61.0,Band 1,2.0,26.1,47.0,23.795967,90.409901,-95.0,-96.0
5537,kuril_badda_rampura_malibagh,1363,short_stay,09/08/2026 11:30:49.000,URB-5894-C,61.0,Band 1,eNB07971_SB,32.0,Band 1,2.0,26.8,48.2,23.796207,90.409924,-95.0,-88.0
5538,kuril_badda_rampura_malibagh,1364,normal,09/08/2026 11:30:51.000,eNB07971_SB,32.0,Band 1,BD1514B,19.0,Band 1,2.0,29.4,52.9,23.796465,90.409862,-95.0,-94.0
5539,kuril_badda_rampura_malibagh,1365,short_stay,09/08/2026 11:31:02.000,BD1514B,19.0,Band 1,eNB07971_SB,32.0,Band 1,11.0,146.7,48.0,23.79771,90.409668,-90.0,-86.0
5540,kuril_badda_rampura_malibagh,1366,pingpong,09/08/2026 11:31:07.000,eNB07971_SB,32.0,Band 1,URB-5894-C,61.0,Band 1,5.0,50.4,36.3,23.798152,90.40957,-85.0,-90.0
5541,kuril_badda_rampura_malibagh,1367,short_stay,09/08/2026 11:31:08.000,URB-5894-C,61.0,Band 1,eNB07971_SB,32.0,Band 1,1.0,12.2,43.9,23.798255,90.40953,-90.0,-96.0
5542,kuril_badda_rampura_malibagh,1368,pingpong,09/08/2026 11:31:09.000,eNB07971_SB,32.0,Band 1,BD1514B,19.0,Band 1,1.0,14.9,53.6,23.798389,90.409532,-96.0,-94.0
5543,kuril_badda_rampura_malibagh,1369,pingpong,09/08/2026 11:31:13.000,BD1514B,19.0,Band 1,eNB07971_SB,32.0,Band 1,4.0,48.0,43.2,23.798791,90.409368,-86.0,-88.0
5544,kuril_badda_rampura_malibagh,1370,pingpong,09/08/2026 11:31:18.000,eNB07971_SB,32.0,Band 1,BD1514B,19.0,Band 1,5.0,62.3,44.9,23.79932,90.409233,-91.0,-92.0
5545,kuril_badda_rampura_malibagh,1371,normal,09/08/2026 11:31:22.000,BD1514B,19.0,Band 1,eNB07971_SB,32.0,Band 1,4.0,55.8,50.2,23.799813,90.40916,-97.0,-100.0
5546,kuril_badda_rampura_malibagh,1372,pingpong,09/08/2026 11:32:21.000,eNB07971_SB,32.0,Band 1,SITE3586.SECA,165.0,Band 1,59.0,852.4,52.0,23.806365,90.405341,-93.0,-96.0
5547,kuril_badda_rampura_malibagh,1373,short_stay,09/08/2026 11:32:22.000,SITE3586.SECA,165.0,Band 1,eNB07971_SB,32.0,Band 1,1.0,12.2,43.9,23.806403,90.405229,-96.0,-96.0
5548,kuril_badda_rampura_malibagh,1374,pingpong,09/08/2026 11:32:26.000,eNB07971_SB,32.0,Band 1,BD8370A,56.0,Band 1,4.0,55.0,49.5,23.806632,90.404757,-100.0,-94.0
5549,kuril_badda_rampura_malibagh,1375,normal,09/08/2026 11:32:29.000,BD8370A,56.0,Band 1,eNB07971_SB,32.0,Band 1,3.0,40.9,49.1,23.806724,90.404386,-97.0,-91.0
5550,kuril_badda_rampura_malibagh,1376,normal,09/08/2026 11:32:41.000,eNB07971_SB,32.0,Band 1,SITE3586.SECA,165.0,Band 1,12.0,176.3,52.9,23.806769,90.402713,-100.0,-96.0
5551,kuril_badda_rampura_malibagh,1377,pingpong,09/08/2026 11:33:15.000,SITE3586.SECA,165.0,Band 1,BD8370A,56.0,Band 1,34.0,478.9,50.7,23.80574,90.398221,-93.0,-93.0
