Time,Longitude,Latitude,Speed(km/h),LTE-S_PCell PCI,LTE-S_PCell EARFCN,LTE-S_Band,LTE-S_eNB-ID,LTE-S_PLMN ID,LTE-S_Cell Name,LTE-S_PCell RSRP,LTE-S_PCell RSRQ,LTE-S_PCell RSSI,LTE-S_PCell SINR,LTE-S_PCell CQI,LTE-S_Best_N1_Cell_ID,LTE-S_Best_N1_RSRP,LTE-S_Best_N2_Cell_ID,LTE-S_Best_N2_RSRP,LTE-S_Best_N3_Cell_ID,LTE-S_Best_N3_RSRP,LTE-S_Total Phy DL TP(Kbps),LTE-S_Total Phy UL TP(Kbps),Round Trip Time,Rx TCP/UDP Throughput,Tx TCP/UDP Throughput,Packet Loss (%)
09/08/2026 11:16:38.000,90.388689,23.779931,39.2,140.0,40538.0,Band 41,766,101,SITE8176.SECC,-84.0,-19.0,-42.0,-5.0,1,140,-84.0,143,-82.0,54,-95.0,2682,320,96.3,2415,288,1.7
09/08/2026 11:16:39.000,90.388693,23.779805,41.6,140.0,40538.0,Band 41,766,101,SITE8176.SECC,-82.0,-19.0,-42.0,-5.8,1,140,-82.0,143,-83.0,54,-103.0,2367,227,87.2,2150,215,1.97
09/08/2026 11:16:40.000,90.38869,23.779708,38.4,52.0,40538.0,Band 41,790,101,BD6776B,-85.0,-13.0,-54.0,-1.6,2,140,-90.0,143,-79.0,54,-103.0,3743,388,89.2,3524,365,1.97
09/08/2026 11:16:41.000,90.388656,23.779641,41.9,52.0,40538.0,Band 41,790,101,BD6776B,-84.0,-11.0,-53.0,-0.8,3,140,-89.0,143,-83.0,54,-103.0,6528,719,79.7,6098,671,1.63
09/08/2026 11:16:42.000,90.388696,23.779505,41.8,52.0,40538.0,Band 41,790,101,BD6776B,-81.0,-8.0,-54.0,6.6,7,140,-94.0,143,-88.0,54,-99.0,24995,2828,63.7,23598,2599,1.26
09/08/2026 11:16:43.000,90.388684,23.779431,44.0,52.0,40538.0,Band 41,790,101,BD6776B,-82.0,-12.0,-50.0,3.2,5,140,-97.0,143,-92.0,54,-100.0,13819,1531,78.3,12492,1389,1.68
09/08/2026 11:16:44.000,90.388643,23.77932,41.8,52.0,40538.0,Band 41,790,101,BD6776B,-77.0,-17.0,-40.0,1.4,3,140,-88.0,143,-90.0,54,-99.0,6590,783,85.3,6277,723,1.63
09/08/2026 11:16:45.000,90.388694,23.779207,41.1,52.0,40538.0,Band 41,790,101,BD6776B,-79.0,-13.0,-47.0,8.3,8,140,-86.0,143,-90.0,54,-99.0,32447,3122,66.7,29734,2946,1.54
09/08/2026 11:16:46.000,90.388685,23.779081,45.1,52.0,40538.0,Band 41,790,101,BD6776B,-83.0,-5.0,-56.0,-4.2,1,140,-88.0,143,-96.0,54,-102.0,2582,317,89.2,2411,288,2.26
09/08/2026 11:16:47.000,90.388691,23.778988,45.2,52.0,40538.0,Band 41,790,101,BD6776B,-81.0,-12.0,-48.0,-3.4,1,140,-85.0,143,-92.0,54,-102.0,2528,261,96.4,2407,249,1.76
09/08/2026 11:16:48.000,90.388687,23.778902,45.7,140.0,40538.0,Band 41,766,101,SITE8176.SECC,-80.0,-14.0,-43.0,1.2,4,140,-80.0,52,-80.0,143,-93.0,9636,1047,84.6,9050,996,1.35
09/08/2026 11:16:49.000,90.388667,23.778802,43.9,52.0,40538.0,Band 41,790,101,BD6776B,-75.0,-14.0,-41.0,2.8,4,140,-81.0,52,-75.0,143,-85.0,9781,1119,81.1,8913,1071,1.67
09/08/2026 11:16:50.000,90.388637,23.778672,46.8,52.0,3772.0,Band 8,790,101,BD6776B,-76.0,-12.0,-44.0,12.0,9,140,-86.0,52,-76.0,143,-86.0,42912,4800,58.9,38718,4498,0.98
09/08/2026 11:16:51.000,90.388625,23.778516,50.0,52.0,3772.0,Band 8,790,101,BD6776B,-78.0,-13.0,-47.0,4.7,6,140,-89.0,52,-78.0,143,-87.0,20079,1958,75.4,18799,1843,1.34
09/08/2026 11:16:52.000,90.388646,23.778432,50.9,52.0,3772.0,Band 8,790,101,BD6776B,-82.0,-10.0,-54.0,-3.5,2,140,-85.0,52,-82.0,143,-82.0,3977,402,91.4,3596,367,2.32
09/08/2026 11:16:53.000,90.388645,23.778297,51.1,52.0,3772.0,Band 8,790,101,BD6776B,-75.0,-15.0,-40.0,10.0,8,140,-85.0,52,-75.0,143,-79.0,34282,3975,54.9,31081,3662,0.93
09/08/2026 11:16:54.000,90.38862,23.77811,53.1,52.0,3772.0,Band 8,790,101,BD6776B,-78.0,-15.0,-44.0,3.0,5,140,-85.0,52,-78.0,143,-77.0,15542,1833,77.3,14319,1749,1.23
09/08/2026 11:16:55.000,90.38859,23.777969,50.7,52.0,3772.0,Band 8,790,101,BD6776B,-77.0,-14.0,-44.0,6.7,7,140,-86.0,52,-77.0,143,-81.0,23025,2504,64.5,21285,2353,1.27
09/08/2026 11:16:56.000,90.388589,23.777832,47.8,52.0,3772.0,Band 8,790,101,BD6776B,-79.0,-10.0,-45.0,2.5,4,140,-95.0,52,-79.0,143,-80.0,10518,1103,75.6,9840,1009,1.9
09/08/2026 11:16:57.000,90.388616,23.77773,48.4,52.0,3772.0,Band 8,790,101,BD6776B,-81.0,-17.0,-45.0,2.5,4,140,-98.0,52,-81.0,143,-87.0,9896,951,90.0,8984,894,1.82
09/08/2026 11:16:58.000,90.388585,23.777647,47.1,52.0,3772.0,Band 8,790,101,BD6776B,-85.0,-12.0,-51.0,-2.2,2,140,-95.0,52,-85.0,143,-88.0,3931,417,90.9,3758,380,2.14
09/08/2026 11:16:59.000,90.388552,23.777561,47.6,52.0,3772.0,Band 8,790,101,BD6776B,-90.0,-12.0,-56.0,-6.0,1,140,-92.0,52,-90.0,143,-88.0,2468,256,94.7,2292,242,1.93
09/08/2026 11:17:00.000,90.388578,23.777406,46.8,52.0,3772.0,Band 8,790,101,BD6776B,-90.0,-18.0,-53.0,-5.8,1,143,-87.0,52,-90.0,140,-96.0,2350,278,84.3,2155,251,2.01
09/08/2026 11:17:01.000,90.388572,23.777289,49.1,52.0,3772.0,Band 8,790,101,BD6776B,-86.0,-14.0,-54.0,-4.7,1,143,-81.0,52,-86.0,140,-86.0,2655,332,97.2,2522,299,2.15
09/08/2026 11:17:02.000,90.388523,23.777183,47.9,52.0,3772.0,Band 8,790,101,BD6776B,-81.0,-11.0,-50.0,-1.0,3,143,-86.0,52,-81.0,140,-85.0,6039,598,87.9,5465,571,2.11
09/08/2026 11:17:03.000,90.388585,23.777095,46.2,52.0,3772.0,Band 8,790,101,BD6776B,-79.0,-13.0,-46.0,2.8,5,143,-91.0,52,-79.0,140,-89.0,13974,1466,72.7,13114,1391,1.62
09/08/2026 11:17:04.000,90.38861,23.776977,47.4,52.0,3772.0,Band 8,790,101,BD6776B,-83.0,-15.0,-47.0,0.6,3,143,-90.0,52,-83.0,140,-88.0,6423,772,90.3,6060,726,1.76
09/08/2026 11:17:05.000,90.388555,23.776859,42.6,52.0,3772.0,Band 8,790,101,BD6776B,-79.0,-15.0,-42.0,0.9,3,143,-93.0,52,-79.0,140,-98.0,6035,601,80.7,5536,564,2.44
09/08/2026 11:17:06.000,90.388547,23.776777,45.1,52.0,3772.0,Band 8,790,101,BD6776B,-86.0,-19.0,-45.0,-3.0,2,143,-85.0,52,-86.0,140,-94.0,3959,464,87.5,3794,445,1.58
09/08/2026 11:17:07.000,90.388578,23.776629,44.7,52.0,3772.0,Band 8,790,101,BD6776B,-82.0,-9.0,-51.0,-3.8,2,143,-91.0,52,-82.0,140,-92.0,3539,384,86.0,3322,362,1.83
09/08/2026 11:17:08.000,90.388618,23.776556,46.6,52.0,3772.0,Band 8,790,101,BD6776B,-82.0,-7.0,-54.0,0.0,3,143,-91.0,52,-82.0,140,-96.0,6668,816,94.1,6118,769,1.56
09/08/2026 11:17:09.000,90.388597,23.776462,48.4,52.0,3772.0,Band 8,790,101,BD6776B,-81.0,-19.0,-43.0,0.7,3,143,-91.0,52,-81.0,140,-94.0,5821,674,90.3,5442,624,1.43
09/08/2026 11:17:10.000,90.388614,23.776312,48.9,52.0,3772.0,Band 8,790,101,BD6776B,-77.0,-15.0,-41.0,4.3,5,143,-92.0,52,-77.0,140,-94.0,15804,1686,78.6,14362,1549,1.2
09/08/2026 11:17:11.000,90.388582,23.776166,50.8,52.0,3772.0,Band 8,790,101,BD6776B,-79.0,-14.0,-43.0,3.9,5,143,-94.0,52,-79.0,140,-95.0,13830,1714,70.2,13075,1544,1.65
09/08/2026 11:17:12.000,90.388515,23.776051,45.1,52.0,3772.0,Band 8,790,101,BD6776B,-83.0,-9.0,-54.0,-3.9,2,52,-83.0,143,-90.0,140,-96.0,4037,482,92.7,3661,444,1.72
09/08/2026 11:17:13.000,90.388529,23.775965,44.3,52.0,3772.0,Band 8,790,101,BD6776B,-82.0,-14.0,-48.0,3.9,4,52,-82.0,143,-96.0,140,-96.0,10315,1151,79.8,9813,1090,1.82
09/08/2026 11:17:14.000,90.3885,23.7758,48.3,52.0,3772.0,Band 8,790,101,BD6776B,-79.0,-18.0,-44.0,5.6,5,52,-79.0,143,-96.0,140,-90.0,13907,1735,85.9,12876,1638,1.44
09/08/2026 11:17:15.000,90.388501,23.775666,46.9,52.0,3772.0,Band 8,790,101,BD6776B,-77.0,-12.0,-44.0,5.4,5,52,-77.0,143,-92.0,140,-90.0,14352,1635,75.4,13293,1472,1.69
09/08/2026 11:17:16.000,90.388518,23.775583,46.2,52.0,40538.0,Band 41,790,101,BD6776B,-76.0,-14.0,-43.0,5.3,6,52,-76.0,143,-93.0,140,-92.0,20443,2028,79.9,18405,1870,1.37
09/08/2026 11:17:17.000,90.38852,23.77544,43.9,52.0,40538.0,Band 41,790,101,BD6776B,-75.0,-15.0,-40.0,10.9,8,52,-75.0,143,-95.0,140,-93.0,32813,3362,63.4,30173,3107,1.15
09/08/2026 11:17:18.000,90.388509,23.775377,41.7,52.0,40538.0,Band 41,790,101,BD6776B,-72.0,-16.0,-36.0,7.9,9,52,-72.0,143,-100.0,140,-89.0,40277,4117,45.6,38003,3923,0.98
09/08/2026 11:17:19.000,90.388493,23.775224,42.9,52.0,40538.0,Band 41,790,101,BD6776B,-65.0,-3.0,-39.0,11.2,9,52,-65.0,143,-101.0,140,-93.0,37483,3681,52.7,34460,3455,0.67
09/08/2026 11:17:20.000,90.388562,23.775141,44.6,52.0,40538.0,Band 41,790,101,BD6776B,-67.0,-12.0,-37.0,10.9,8,52,-67.0,143,-103.0,140,-99.0,33296,3679,63.2,31707,3447,1.32
09/08/2026 11:17:21.000,90.388591,23.775052,43.8,52.0,3772.0,Band 8,790,101,BD6776B,-66.0,-14.0,-32.0,14.1,11,52,-66.0,143,-104.0,140,-91.0,58520,6706,39.3,53030,6405,0.85
09/08/2026 11:17:22.000,90.388611,23.77492,44.0,52.0,3772.0,Band 8,790,101,BD6776B,-64.0,-12.0,-32.0,19.6,13,52,-64.0,143,-103.0,140,-88.0,79256,7663,36.2,73693,7063,0.05
09/08/2026 11:17:23.000,90.388567,23.774804,44.0,52.0,3772.0,Band 8,790,101,BD6776B,-69.0,-14.0,-36.0,18.4,12,52,-69.0,143,-99.0,140,-99.0,68912,7937,36.0,62383,7475,0.68
09/08/2026 11:17:24.000,90.388601,23.774697,48.2,52.0,3772.0,Band 8,790,101,BD6776B,-65.0,-8.0,-35.0,18.5,13,52,-65.0,140,-94.0,198,-98.0,80196,8128,47.0,73321,7650,0.24
09/08/2026 11:17:25.000,90.388582,23.774569,47.3,52.0,3772.0,Band 8,790,101,BD6776B,-69.0,-14.0,-36.0,13.5,9,52,-69.0,140,-90.0,198,-100.0,40750,5154,54.8,38679,4903,0.97
09/08/2026 11:17:26.000,90.38857,23.774446,46.3,52.0,3772.0,Band 8,790,101,BD6776B,-60.0,-19.0,-22.0,19.8,13,52,-60.0,140,-95.0,198,-100.0,76861,7598,31.1,73340,7084,0.17
09/08/2026 11:17:27.000,90.388541,23.774265,46.2,52.0,3772.0,Band 8,790,101,BD6776B,-79.0,-15.0,-46.0,5.2,6,52,-79.0,140,-103.0,198,-103.0,18370,1854,73.5,16981,1771,1.63
09/08/2026 11:17:28.000,90.388568,23.774148,47.7,52.0,3772.0,Band 8,790,101,BD6776B,-81.0,-6.0,-52.0,3.7,5,52,-81.0,140,-107.0,198,-104.0,14572,1808,75.4,13625,1684,1.71
09/08/2026 11:17:29.000,90.388566,23.774055,46.6,52.0,3772.0,Band 8,790,101,BD6776B,-84.0,-16.0,-50.0,1.4,2,52,-84.0,140,-103.0,198,-105.0,3727,390,77.1,3395,353,1.57
09/08/2026 11:17:30.000,90.388588,23.773992,46.5,52.0,3772.0,Band 8,790,101,BD6776B,-79.0,-11.0,-47.0,4.4,5,52,-79.0,140,-104.0,198,-103.0,14312,1524,75.1,13407,1391,1.46
09/08/2026 11:17:31.000,90.388605,23.773912,46.2,52.0,40538.0,Band 41,790,101,BD6776B,-78.0,-16.0,-42.0,6.3,8,52,-78.0,140,-102.0,198,-100.0,31183,3715,58.2,28628,3388,1.38
09/08/2026 11:17:32.000,90.388589,23.773829,47.1,52.0,40538.0,Band 41,790,101,BD6776B,-79.0,-19.0,-39.0,5.8,6,52,-79.0,140,-99.0,198,-99.0,19175,1851,82.0,18313,1737,1.03
09/08/2026 11:17:33.000,90.388624,23.773685,46.5,52.0,40538.0,Band 41,790,101,BD6776B,-84.0,-18.0,-48.0,-2.6,2,52,-84.0,140,-98.0,198,-106.0,3717,408,88.3,3517,369,2.24
09/08/2026 11:17:34.000,90.388619,23.773564,40.8,52.0,40538.0,Band 41,790,101,BD6776B,-82.0,-10.0,-51.0,1.0,3,52,-82.0,140,-103.0,198,-104.0,6053,693,86.9,5743,654,2.07
09/08/2026 11:17:35.000,90.38861,23.773433,42.0,52.0,40538.0,Band 41,790,101,BD6776B,-80.0,-13.0,-45.0,9.3,8,52,-80.0,140,-95.0,198,-97.0,33019,3094,62.0,31213,2948,1.09
09/08/2026 11:17:36.000,90.388618,23.773311,40.7,52.0,40538.0,Band 41,790,101,BD6776B,-75.0,-16.0,-36.0,14.0,11,52,-75.0,198,-92.0,196,-97.0,55271,6923,44.6,51860,6247,0.83
09/08/2026 11:17:37.000,90.3886,23.77325,44.2,52.0,40538.0,Band 41,790,101,BD6776B,-76.0,-11.0,-47.0,6.6,5,52,-76.0,198,-94.0,196,-95.0,15062,1790,70.4,14283,1710,1.13
09/08/2026 11:17:38.000,90.388646,23.773153,44.7,52.0,40538.0,Band 41,790,101,BD6776B,-77.0,-17.0,-41.0,0.4,2,52,-77.0,198,-96.0,196,-94.0,3682,458,79.1,3517,437,1.99
09/08/2026 11:17:39.000,90.388617,23.773005,46.1,52.0,3772.0,Band 8,790,101,BD6776B,-80.0,-8.0,-50.0,6.9,6,52,-80.0,198,-97.0,196,-92.0,20789,2531,71.8,19085,2384,1.47
09/08/2026 11:17:40.000,90.388654,23.772853,45.0,52.0,3772.0,Band 8,790,101,BD6776B,-84.0,-6.0,-57.0,0.6,4,52,-84.0,198,-96.0,196,-94.0,9199,1050,84.9,8715,978,1.69
09/08/2026 11:17:41.000,90.388656,23.77274,42.7,52.0,3772.0,Band 8,790,101,BD6776B,-85.0,-15.0,-53.0,-5.1,1,52,-85.0,198,-94.0,196,-95.0,2506,240,96.9,2313,222,2.16
09/08/2026 11:17:42.000,90.388678,23.772632,44.0,52.0,3772.0,Band 8,790,101,BD6776B,-79.0,-11.0,-48.0,0.1,2,52,-79.0,198,-95.0,196,-96.0,4080,409,92.4,3909,377,2.3
09/08/2026 11:17:43.000,90.388632,23.772586,42.5,52.0,3772.0,Band 8,790,101,BD6776B,-78.0,-6.0,-51.0,1.3,4,52,-78.0,198,-98.0,196,-103.0,10292,1271,92.7,9419,1187,1.8
09/08/2026 11:17:44.000,90.388676,23.772457,42.9,52.0,3772.0,Band 8,790,101,BD6776B,-72.0,-15.0,-38.0,8.1,7,52,-72.0,198,-103.0,196,-100.0,23535,2948,72.3,22004,2796,1.23
09/08/2026 11:17:45.000,90.388679,23.772359,42.2,52.0,3772.0,Band 8,790,101,BD6776B,-72.0,-9.0,-43.0,15.1,11,52,-72.0,198,-102.0,196,-99.0,58251,6274,58.3,53727,5998,1.11
09/08/2026 11:17:46.000,90.388667,23.772313,44.3,52.0,3772.0,Band 8,790,101,BD6776B,-77.0,-6.0,-48.0,6.8,7,52,-77.0,198,-102.0,196,-96.0,24453,3000,64.9,22630,2798,1.27
09/08/2026 11:17:47.000,90.388693,23.772172,44.6,52.0,3772.0,Band 8,790,101,BD6776B,-79.0,-19.0,-37.0,0.7,3,52,-79.0,198,-105.0,196,-97.0,6153,633,78.1,5761,573,1.77
09/08/2026 11:17:48.000,90.388684,23.772005,46.1,52.0,3772.0,Band 8,790,101,BD6776B,-80.0,-15.0,-44.0,0.2,3,52,-80.0,137,-88.0,40,-94.0,6735,642,89.9,6444,602,2.02
09/08/2026 11:17:49.000,90.38865,23.771899,43.8,52.0,3772.0,Band 8,790,101,BD6776B,-79.0,-19.0,-36.0,2.2,3,52,-79.0,137,-94.0,40,-100.0,6281,680,81.2,5692,627,1.87
09/08/2026 11:17:50.000,90.388651,23.771789,45.5,52.0,3772.0,Band 8,790,101,BD6776B,-83.0,-14.0,-52.0,1.7,3,52,-83.0,137,-96.0,40,-104.0,6776,661,85.4,6227,611,2.07
09/08/2026 11:17:51.000,90.388668,23.77169,46.1,52.0,3772.0,Band 8,790,101,BD6776B,-84.0,-11.0,-52.0,-1.9,2,52,-84.0,137,-95.0,40,-106.0,3592,397,86.4,3341,361,1.94
09/08/2026 11:17:52.000,90.388689,23.771597,46.8,52.0,3772.0,Band 8,790,101,BD6776B,-91.0,-8.0,-62.0,-6.0,1,52,-91.0,137,-95.0,40,-113.0,2445,278,99.1,2261,265,1.67
09/08/2026 11:17:53.000,90.388721,23.771489,43.5,52.0,3772.0,Band 8,790,101,BD6776B,-86.0,-15.0,-52.0,-4.0,1,52,-86.0,137,-96.0,40,-113.0,2585,247,89.5,2419,229,1.6
09/08/2026 11:17:54.000,90.388749,23.771361,46.4,52.0,3772.0,Band 8,790,101,BD6776B,-86.0,-18.0,-48.0,-0.1,4,52,-86.0,137,-96.0,40,-111.0,9963,1120,79.5,9086,1043,1.76
09/08/2026 11:17:55.000,90.388766,23.771264,45.9,52.0,3772.0,Band 8,790,101,BD6776B,-94.0,-17.0,-57.0,-6.0,1,52,-94.0,137,-97.0,40,-104.0,2696,328,83.9,2459,311,2.15
09/08/2026 11:17:56.000,90.388754,23.771083,45.9,52.0,3772.0,Band 8,790,101,BD6776B,-97.0,-7.0,-69.0,-6.0,1,52,-97.0,137,-101.0,40,-106.0,2562,314,84.1,2404,288,2.29
09/08/2026 11:17:57.000,90.388741,23.77093,48.1,52.0,3772.0,Band 8,790,101,BD6776B,-91.0,-11.0,-59.0,-6.0,1,52,-91.0,137,-101.0,40,-103.0,2459,235,93.1,2263,212,2.15
09/08/2026 11:17:58.000,90.388727,23.770815,45.4,52.0,3772.0,Band 8,790,101,BD6776B,-99.0,-9.0,-73.0,-6.0,1,52,-99.0,137,-101.0,40,-103.0,2619,325,82.5,2419,303,1.87
09/08/2026 11:17:59.000,90.388691,23.770703,44.7,52.0,3772.0,Band 8,790,101,BD6776B,-94.0,-14.0,-59.0,-6.0,1,52,-94.0,137,-105.0,40,-95.0,2315,227,98.2,2101,211,2.45
09/08/2026 11:18:00.000,90.388718,23.770607,46.8,52.0,3772.0,Band 8,790,101,BD6776B,-95.0,-9.0,-66.0,-6.0,1,198,-92.0,143,-94.0,52,-95.0,2465,263,91.9,2342,248,2.04
09/08/2026 11:18:01.000,90.38874,23.770504,46.0,52.0,3772.0,Band 8,790,101,BD6776B,-93.0,-13.0,-58.0,-6.0,1,198,-96.0,143,-99.0,52,-93.0,2551,263,102.7,2377,248,1.77
09/08/2026 11:18:02.000,90.388746,23.770358,47.7,52.0,3772.0,Band 8,790,101,BD6776B,-93.0,-18.0,-58.0,-6.0,1,198,-101.0,143,-103.0,52,-93.0,2305,217,89.1,2188,198,2.3
09/08/2026 11:18:03.000,90.388771,23.770251,48.2,52.0,3772.0,Band 8,790,101,BD6776B,-92.0,-12.0,-61.0,-6.0,1,198,-95.0,143,-105.0,52,-92.0,2436,260,89.7,2298,244,2.12
09/08/2026 11:18:04.000,90.388768,23.770154,45.2,52.0,3772.0,Band 8,790,101,BD6776B,-89.0,-8.0,-62.0,-6.0,1,198,-99.0,143,-104.0,52,-89.0,2510,288,107.5,2331,265,1.97
09/08/2026 11:18:05.000,90.388759,23.770028,42.1,52.0,3772.0,Band 8,790,101,BD6776B,-94.0,-12.0,-62.0,-6.0,1,198,-97.0,143,-106.0,52,-94.0,2671,273,92.5,2531,257,2.12
09/08/2026 11:18:06.000,90.388718,23.76992,40.0,137.0,3772.0,Band 8,735,101,eNB03899_SB,-89.0,-15.0,-57.0,-5.7,1,198,-99.0,143,-108.0,52,-94.0,2629,331,103.1,2495,302,2.1
09/08/2026 11:18:07.000,90.388721,23.769843,43.0,137.0,3772.0,Band 8,735,101,eNB03899_SB,-87.0,-16.0,-53.0,-2.0,3,198,-98.0,143,-107.0,52,-93.0,6442,758,89.1,6166,701,2.23
09/08/2026 11:18:08.000,90.388741,23.769694,43.2,137.0,3772.0,Band 8,735,101,eNB03899_SB,-90.0,-10.0,-61.0,-4.4,1,198,-100.0,143,-104.0,52,-95.0,2312,246,89.4,2128,229,1.87
09/08/2026 11:18:09.000,90.388767,23.769601,42.1,137.0,3772.0,Band 8,735,101,eNB03899_SB,-90.0,-10.0,-59.0,-5.0,1,198,-100.0,143,-104.0,52,-93.0,2574,296,90.3,2372,281,2.25
09/08/2026 11:18:10.000,90.388769,23.769498,42.9,137.0,3772.0,Band 8,735,101,eNB03899_SB,-94.0,-15.0,-60.0,-6.0,1,198,-95.0,143,-101.0,52,-91.0,2626,285,85.6,2388,269,2.09
09/08/2026 11:18:11.000,90.388768,23.769379,43.3,52.0,3772.0,Band 8,790,101,BD6776B,-91.0,-15.0,-56.0,-6.0,1,198,-95.0,143,-99.0,52,-91.0,2350,246,98.3,2192,235,1.7
09/08/2026 11:18:12.000,90.388768,23.769262,45.6,52.0,3772.0,Band 8,790,101,BD6776B,-90.0,-12.0,-57.0,-6.0,1,52,-90.0,198,-90.0,202,-93.0,2421,244,95.2,2203,233,2.13
09/08/2026 11:18:13.000,90.388791,23.769155,44.8,52.0,3772.0,Band 8,790,101,BD6776B,-88.0,-11.0,-56.0,-4.5,1,52,-88.0,198,-91.0,202,-96.0,2414,239,103.4,2217,222,1.95
09/08/2026 11:18:14.000,90.388787,23.769086,41.9,52.0,3772.0,Band 8,790,101,BD6776B,-88.0,-11.0,-57.0,-3.3,2,52,-88.0,198,-94.0,202,-93.0,3715,450,81.9,3391,425,2.02
09/08/2026 11:18:15.000,90.388787,23.768957,43.0,52.0,3772.0,Band 8,790,101,BD6776B,-92.0,-14.0,-58.0,-6.0,1,52,-92.0,198,-95.0,202,-102.0,2597,250,92.2,2349,237,2.2
09/08/2026 11:18:16.000,90.38878,23.768892,38.2,52.0,3772.0,Band 8,790,101,BD6776B,-90.0,-17.0,-55.0,-6.0,1,52,-90.0,198,-95.0,202,-105.0,2505,316,98.1,2265,290,2.08
09/08/2026 11:18:17.000,90.38879,23.768822,42.4,52.0,3772.0,Band 8,790,101,BD6776B,-93.0,-19.0,-52.0,-6.0,1,52,-93.0,198,-96.0,202,-105.0,2385,254,98.9,2154,234,1.78
09/08/2026 11:18:18.000,90.388794,23.768732,43.0,52.0,3772.0,Band 8,790,101,BD6776B,-93.0,-6.0,-68.0,-6.0,1,52,-93.0,198,-93.0,202,-103.0,2533,319,91.2,2300,303,2.13
09/08/2026 11:18:19.000,90.388801,23.76861,41.7,52.0,3772.0,Band 8,790,101,BD6776B,-89.0,-9.0,-60.0,-5.3,1,52,-89.0,198,-90.0,202,-102.0,2654,312,96.2,2438,283,2.02
09/08/2026 11:18:20.000,90.388867,23.768486,43.2,137.0,40142.0,Band 41,735,101,eNB03899_SB,-98.0,-11.0,-68.0,-6.0,1,52,-100.0,198,-93.0,202,-106.0,2648,303,89.9,2509,280,2.47
09/08/2026 11:18:21.000,90.38887,23.768349,46.1,137.0,40142.0,Band 41,735,101,eNB03899_SB,-95.0,-12.0,-62.0,-6.0,1,52,-100.0,198,-94.0,202,-105.0,2350,228,100.8,2240,207,2.13
09/08/2026 11:18:22.000,90.388822,23.768236,45.4,137.0,40142.0,Band 41,735,101,eNB03899_SB,-94.0,-15.0,-60.0,-6.0,1,52,-99.0,198,-94.0,202,-110.0,2362,268,98.7,2166,241,2.41
09/08/2026 11:18:23.000,90.388835,23.76812,41.2,137.0,40142.0,Band 41,735,101,eNB03899_SB,-94.0,-13.0,-62.0,-5.6,1,52,-103.0,198,-102.0,202,-110.0,2503,237,95.9,2381,215,2.21
09/08/2026 11:18:24.000,90.388854,23.768043,42.6,137.0,40142.0,Band 41,735,101,eNB03899_SB,-94.0,-16.0,-59.0,-6.0,1,198,-92.0,137,-94.0,52,-96.0,2606,280,92.6,2448,266,2.43
09/08/2026 11:18:25.000,90.388898,23.767933,42.5,137.0,40142.0,Band 41,735,101,eNB03899_SB,-93.0,-15.0,-62.0,-6.0,1,198,-97.0,137,-93.0,52,-103.0,2648,305,84.7,2541,277,1.86
09/08/2026 11:18:26.000,90.388959,23.767822,40.5,137.0,40142.0,Band 41,735,101,eNB03899_SB,-92.0,-14.0,-59.0,-6.0,1,198,-96.0,137,-92.0,52,-116.0,2582,265,88.5,2333,253,2.06
09/08/2026 11:18:27.000,90.388937,23.767736,41.5,137.0,40142.0,Band 41,735,101,eNB03899_SB,-96.0,-19.0,-58.0,-6.0,1,198,-94.0,137,-96.0,52,-115.0,2584,307,97.0,2466,294,1.92
09/08/2026 11:18:28.000,90.388945,23.767612,42.6,137.0,40142.0,Band 41,735,101,eNB03899_SB,-98.0,-18.0,-62.0,-6.0,1,198,-95.0,137,-98.0,52,-111.0,2643,312,91.7,2402,296,2.0
09/08/2026 11:18:29.000,90.388944,23.767511,45.1,120.0,40142.0,Band 41,728,101,SITE4032.SECC,-96.0,-11.0,-67.0,-6.0,1,198,-87.0,137,-102.0,52,-110.0,2477,238,90.5,2373,222,2.3
09/08/2026 11:18:30.000,90.38895,23.767348,43.1,137.0,40142.0,Band 41,735,101,eNB03899_SB,-91.0,-13.0,-57.0,-6.0,1,198,-90.0,137,-91.0,52,-95.0,2579,278,96.8,2423,260,2.61
09/08/2026 11:18:31.000,90.388976,23.767255,46.8,137.0,40142.0,Band 41,735,101,eNB03899_SB,-86.0,-16.0,-54.0,-4.4,1,198,-96.0,137,-86.0,52,-99.0,2304,221,94.5,2082,200,2.08
09/08/2026 11:18:32.000,90.389007,23.767163,46.3,137.0,40142.0,Band 41,735,101,eNB03899_SB,-93.0,-10.0,-62.0,-6.0,1,198,-98.0,137,-93.0,52,-96.0,2379,298,99.5,2262,273,2.21
09/08/2026 11:18:33.000,90.389013,23.767053,48.3,137.0,40142.0,Band 41,735,101,eNB03899_SB,-87.0,-12.0,-55.0,-6.0,1,198,-101.0,137,-87.0,52,-97.0,2602,284,105.6,2431,266,1.74
09/08/2026 11:18:34.000,90.389017,23.76696,47.5,137.0,40142.0,Band 41,735,101,eNB03899_SB,-85.0,-16.0,-49.0,-1.7,1,198,-91.0,137,-85.0,52,-101.0,2428,260,106.7,2285,236,2.51
09/08/2026 11:18:35.000,90.389015,23.766804,48.9,137.0,40142.0,Band 41,735,101,eNB03899_SB,-87.0,-9.0,-55.0,-0.2,4,198,-94.0,137,-87.0,52,-100.0,10321,1195,73.3,9493,1140,1.86
