global_event_id,corridor,event_id,handover_type,timestamp,from_cell_name,from_pci,from_band,to_cell_name,to_pci,to_band,time_since_prev_handover_s,distance_since_prev_handover_m,avg_speed_prev_segment_kmh,latitude_at_handover,longitude_at_handover,serving_rsrp_just_before_dbm,serving_rsrp_just_after_dbm
1809,kuril_badda_rampura_malibagh,159,normal,09/08/2026 09:14:09.000,eNB03053_SC,25,Band 3,eNB08205_SC,1,Band 3,46,539.4,42.2,23.764438,90.421419,-82.2,-71.3
1810,kuril_badda_rampura_malibagh,160,normal,09/08/2026 09:14:41.000,eNB08205_SC,1,Band 3,BD7637A,63,Band 1,32,352,39.6,23.767332,90.422839,-84,-66.7
1811,kuril_badda_rampura_malibagh,161,normal,09/08/2026 09:15:37.000,BD7637A,63,Band 1,SITE7644.SECC,130,Band 41,56,756.1,48.6,23.773907,90.424785,-81,-72.1
1812,kuril_badda_rampura_malibagh,162,stable,09/08/2026 09:15:59.000,SITE7644.SECC,130,Band 41,eNB08205_SC,1,Band 3,22,421,68.9,23.777552,90.42583,-83.3,-69.8
1813,kuril_badda_rampura_malibagh,163,normal,09/08/2026 09:19:30.000,eNB08205_SC,1,Band 3,BD5103C,12,Band 1,211,3604.2,61.5,23.809468,90.421575,-82.7,-72.1
1814,kuril_badda_rampura_malibagh,164,pingpong,09/08/2026 09:19:42.000,BD5103C,12,Band 1,eNB08205_SC,1,Band 3,12,206.3,61.9,23.811262,90.421274,-78.6,-71.2
1815,kuril_badda_rampura_malibagh,165,normal,09/08/2026 09:19:48.000,eNB08205_SC,1,Band 3,SITE7644.SECC,130,Band 41,6,105.3,63.2,23.812254,90.421089,-78.9,-68.3
1816,kuril_badda_rampura_malibagh,166,normal,09/08/2026 09:20:15.000,SITE7644.SECC,130,Band 41,eNB03053_SC,25,Band 3,27,461,61.5,23.816325,90.420375,-79.6,-69.8
1817,kuril_badda_rampura_malibagh,167,normal,09/08/2026 09:20:32.000,eNB03053_SC,25,Band 3,URB-6254-C,149,Band 8,17,288.8,61.2,23.818891,90.419956,-74.6,-57.9
1818,kuril_badda_rampura_malibagh,168,normal,09/08/2026 09:21:21.000,URB-6254-C,149,Band 8,eNB05790_SA,142,Band 3,49,815.3,59.9,23.81625,90.420429,-71.7,-68.9
1819,kuril_badda_rampura_malibagh,169,normal,09/08/2026 09:21:49.000,eNB05790_SA,142,Band 3,eNB03053_SC,25,Band 3,28,482.3,62,23.811971,90.421154,-73.7,-73.8
1820,kuril_badda_rampura_malibagh,170,normal,09/08/2026 09:22:17.000,eNB03053_SC,25,Band 3,RUSH9970B,9,Band 41,28,491.3,63.2,23.807636,90.421892,-83.9,-71
1821,kuril_badda_rampura_malibagh,171,stable,09/08/2026 09:22:53.000,RUSH9970B,9,Band 41,URB-7283-B,101,Band 8,36,595,59.5,23.802352,90.422856,-79.1,-61.2
1822,kuril_badda_rampura_malibagh,172,normal,09/08/2026 09:24:37.000,URB-7283-B,101,Band 8,URB-6254-C,149,Band 8,104,1185.8,41,23.791897,90.424673,-69.2,-56.6
1823,kuril_badda_rampura_malibagh,173,normal,09/08/2026 09:25:43.000,URB-6254-C,149,Band 8,SITE4188.SECC,54,Band 41,66,458,25,23.787894,90.425378,-66.5,-73.3
1824,kuril_badda_rampura_malibagh,174,pingpong,09/08/2026 09:26:45.000,SITE4188.SECC,54,Band 41,URB-6254-C,149,Band 8,62,442.5,25.7,23.783862,90.426066,-79.6,-56.6
1825,kuril_badda_rampura_malibagh,175,normal,09/08/2026 09:26:50.000,URB-6254-C,149,Band 8,SITE4188.SECC,54,Band 41,5,62.2,44.8,23.783331,90.42619,-58.9,-71.2
1826,kuril_badda_rampura_malibagh,176,normal,09/08/2026 09:27:27.000,SITE4188.SECC,54,Band 41,URB-7283-B,101,Band 8,37,447.8,43.6,23.779366,90.426344,-79.9,-59.4
1827,kuril_badda_rampura_malibagh,177,stable,09/08/2026 09:27:44.000,URB-7283-B,101,Band 8,RUSH9970B,9,Band 41,17,189.5,40.1,23.777728,90.425852,-68.4,-72.6
1828,kuril_badda_rampura_malibagh,178,normal,09/08/2026 09:30:33.000,RUSH9970B,9,Band 41,RUSH6107C,11,Band 41,169,1938.6,41.3,23.761265,90.41992,-88.1,-69.5
1829,kuril_badda_rampura_malibagh,179,normal,09/08/2026 09:31:17.000,RUSH6107C,11,Band 41,BD5103C,12,Band 1,44,547.5,44.8,23.756717,90.41776,-82.7,-70.8
1830,kuril_badda_rampura_malibagh,180,normal,09/08/2026 09:31:28.000,BD5103C,12,Band 1,eNB08205_SC,1,Band 3,11,120.4,39.4,23.755746,90.41722,-74.1,-65.4
1831,kuril_badda_rampura_malibagh,181,normal,09/08/2026 09:31:48.000,eNB08205_SC,1,Band 3,BD7637A,63,Band 1,20,197.3,35.5,23.75417,90.416479,-80.6,-64.7
1832,kuril_badda_rampura_malibagh,182,normal,09/08/2026 09:32:21.000,BD7637A,63,Band 1,eNB08205_SC,1,Band 3,33,214.5,23.4,23.752357,90.415603,-76.5,-71.5
1833,kuril_badda_rampura_malibagh,183,normal,09/08/2026 09:32:31.000,eNB08205_SC,1,Band 3,URB-1981-A,67,Band 8,10,144.6,52.1,23.751164,90.415047,-81.8,-56.1
1834,kuril_badda_rampura_malibagh,184,normal,09/08/2026 09:33:06.000,URB-1981-A,67,Band 8,BD5103C,12,Band 1,35,534.3,55,23.746773,90.412933,-71.4,-67.9
1835,kuril_badda_rampura_malibagh,185,normal,09/08/2026 09:33:30.000,BD5103C,12,Band 1,RUSH6107C,11,Band 41,24,380.4,57.1,23.749479,90.414248,-81.4,-70.3
1836,kuril_badda_rampura_malibagh,186,normal,09/08/2026 09:33:59.000,RUSH6107C,11,Band 41,BD7637A,63,Band 1,29,364.3,45.2,23.752412,90.415654,-83,-70.2
1837,kuril_badda_rampura_malibagh,187,normal,09/08/2026 09:34:24.000,BD7637A,63,Band 1,eNB08205_SC,1,Band 3,25,397.9,57.3,23.755703,90.417273,-83.3,-66.7
1838,kuril_badda_rampura_malibagh,188,pingpong,09/08/2026 09:34:57.000,eNB08205_SC,1,Band 3,BD7637A,63,Band 1,33,526.2,57.4,23.760088,90.419343,-79.2,-69.4
1839,kuril_badda_rampura_malibagh,189,normal,09/08/2026 09:35:06.000,BD7637A,63,Band 1,eNB08205_SC,1,Band 3,9,157.8,63.1,23.761368,90.419969,-82.8,-70.6
1840,kuril_badda_rampura_malibagh,190,pingpong,09/08/2026 09:35:21.000,eNB08205_SC,1,Band 3,BD7637A,63,Band 1,15,241.3,57.9,23.763351,90.420908,-78.7,-68.4
1841,kuril_badda_rampura_malibagh,191,normal,09/08/2026 09:35:30.000,BD7637A,63,Band 1,URB-1981-A,67,Band 8,9,159.3,63.7,23.764648,90.421548,-73.3,-55
1842,kuril_badda_rampura_malibagh,192,normal,09/08/2026 09:36:08.000,URB-1981-A,67,Band 8,eNB08205_SC,1,Band 3,38,643.8,61,23.770059,90.423724,-68.3,-67.5
1843,kuril_badda_rampura_malibagh,193,normal,09/08/2026 09:36:19.000,eNB08205_SC,1,Band 3,URB-1981-A,67,Band 8,11,174.9,57.2,23.771567,90.424168,-81.5,-59.7
1844,kuril_badda_rampura_malibagh,194,normal,09/08/2026 09:36:44.000,URB-1981-A,67,Band 8,BD5394B,148,Band 1,25,424.7,61.2,23.775291,90.425191,-63.5,-69.7
1845,kuril_badda_rampura_malibagh,195,normal,09/08/2026 09:37:15.000,BD5394B,148,Band 1,SITE2895.SECA,27,Band 41,31,462,53.6,23.779156,90.426307,-77,-72.8
1846,kuril_badda_rampura_malibagh,196,stable,09/08/2026 09:37:37.000,SITE2895.SECA,27,Band 41,BD5394B,148,Band 1,22,79.5,13,23.779874,90.426467,-83.9,-69
1847,kuril_badda_rampura_malibagh,197,normal,09/08/2026 09:39:31.000,BD5394B,148,Band 1,SITE4188.SECC,54,Band 41,114,780.1,24.6,23.786786,90.425547,-79.8,-67.4
1848,kuril_badda_rampura_malibagh,198,normal,09/08/2026 09:40:08.000,SITE4188.SECC,54,Band 41,URB-7283-B,101,Band 8,37,233.5,22.7,23.7889,90.425196,-82.3,-60.4
1849,kuril_badda_rampura_malibagh,199,normal,09/08/2026 09:40:23.000,URB-7283-B,101,Band 8,RUSH2084B,114,Band 41,15,114.7,27.5,23.789901,90.425019,-72.9,-70.9
1850,kuril_badda_rampura_malibagh,200,stable,09/08/2026 09:41:29.000,RUSH2084B,114,Band 41,RUSH6107C,11,Band 41,66,482.5,26.3,23.794135,90.424254,-82.3,-72.1
1851,kuril_badda_rampura_malibagh,201,normal,09/08/2026 09:44:49.000,RUSH6107C,11,Band 41,RUSH9970B,9,Band 41,200,1516.3,27.3,23.807659,90.421886,-83.8,-73.2
1852,kuril_badda_rampura_malibagh,202,normal,09/08/2026 09:45:12.000,RUSH9970B,9,Band 41,URB-6254-C,149,Band 8,23,269.9,42.2,23.810042,90.421506,-86,-59.3
1853,kuril_badda_rampura_malibagh,203,normal,09/08/2026 09:45:22.000,URB-6254-C,149,Band 8,RUSH6107C,11,Band 41,10,109,39.2,23.81101,90.421315,-71.1,-68.2
1854,kuril_badda_rampura_malibagh,204,pingpong,09/08/2026 09:45:47.000,RUSH6107C,11,Band 41,URB-6254-C,149,Band 8,25,291.1,41.9,23.813588,90.420873,-77.7,-57.9
1855,kuril_badda_rampura_malibagh,205,normal,09/08/2026 09:45:56.000,URB-6254-C,149,Band 8,URB-7283-B,101,Band 8,9,110.7,44.3,23.81456,90.420634,-67,-57
1856,kuril_badda_rampura_malibagh,206,normal,09/08/2026 09:46:06.000,URB-7283-B,101,Band 8,eNB05790_SA,142,Band 3,10,116.6,42,23.815589,90.420503,-68.3,-66
1857,kuril_badda_rampura_malibagh,207,normal,09/08/2026 09:46:27.000,eNB05790_SA,142,Band 3,URB-6254-C,149,Band 8,21,206.9,35.5,23.817467,90.4202,-77.9,-56.1
1858,kuril_badda_rampura_malibagh,208,pingpong,09/08/2026 09:46:41.000,URB-6254-C,149,Band 8,eNB05790_SA,142,Band 3,14,170,43.7,23.81899,90.419882,-71.5,-67.1
1859,kuril_badda_rampura_malibagh,209,normal,09/08/2026 09:46:50.000,eNB05790_SA,142,Band 3,URB-6254-C,149,Band 8,9,109,43.6,23.819935,90.419765,-73.7,-56.2
1860,kuril_badda_rampura_malibagh,210,normal,09/08/2026 09:47:17.000,URB-6254-C,149,Band 8,eNB03053_SC,25,Band 3,27,335.5,44.7,23.819446,90.419845,-72.5,-71
1861,kuril_badda_rampura_malibagh,211,normal,09/08/2026 09:48:04.000,eNB03053_SC,25,Band 3,eNB05790_SA,142,Band 3,47,442.9,33.9,23.81563,90.420512,-81.2,-67.4
1862,kuril_badda_rampura_malibagh,212,normal,09/08/2026 09:48:47.000,eNB05790_SA,142,Band 3,URB-6254-C,149,Band 8,43,564.1,47.2,23.810526,90.421397,-73.8,-55
1863,kuril_badda_rampura_malibagh,213,normal,09/08/2026 09:49:22.000,URB-6254-C,149,Band 8,eNB05790_SA,142,Band 3,35,584.4,60.1,23.805248,90.422347,-73.2,-70.2
1864,kuril_badda_rampura_malibagh,214,normal,09/08/2026 09:50:10.000,eNB05790_SA,142,Band 3,SITE7644.SECC,130,Band 41,48,757.3,56.8,23.798586,90.42353,-75.2,-74.1
1865,kuril_badda_rampura_malibagh,215,stable,09/08/2026 09:50:42.000,SITE7644.SECC,130,Band 41,BD5394B,148,Band 1,32,550.8,62,23.793722,90.424348,-81.2,-65.8
1866,kuril_badda_rampura_malibagh,216,normal,09/08/2026 09:52:40.000,BD5394B,148,Band 1,eNB08205_SC,1,Band 3,118,1873.4,57.2,23.77714,90.425732,-79.2,-72.3
1867,kuril_badda_rampura_malibagh,217,normal,09/08/2026 09:53:37.000,eNB08205_SC,1,Band 3,BD5394B,148,Band 1,57,935.3,59.1,23.768999,90.423523,-78.4,-74
1868,kuril_badda_rampura_malibagh,218,pingpong,09/08/2026 09:54:05.000,BD5394B,148,Band 1,eNB08205_SC,1,Band 3,28,246.6,31.7,23.766934,90.422635,-75.8,-69.4
1869,kuril_badda_rampura_malibagh,219,stable,09/08/2026 09:54:10.000,eNB08205_SC,1,Band 3,URB-1981-A,67,Band 8,5,70.4,50.7,23.76633,90.422376,-83.4,-61.4
1870,kuril_badda_rampura_malibagh,220,normal,09/08/2026 09:56:15.000,URB-1981-A,67,Band 8,BD7637A,63,Band 1,125,2106.4,60.7,23.749006,90.413911,-65.5,-64.5
1871,kuril_badda_rampura_malibagh,221,stable,09/08/2026 09:56:57.000,BD7637A,63,Band 1,BD5103C,12,Band 1,42,704.7,60.4,23.749875,90.414414,-83.4,-70.2
1872,kuril_badda_rampura_malibagh,222,normal,09/08/2026 09:59:52.000,BD5103C,12,Band 1,URB-1981-A,67,Band 8,175,2885.8,59.4,23.77392,90.424841,-74.8,-57.2
1873,kuril_badda_rampura_malibagh,223,pingpong,09/08/2026 10:00:13.000,URB-1981-A,67,Band 8,BD5103C,12,Band 1,21,343,58.8,23.776918,90.425647,-64,-66.4
1874,kuril_badda_rampura_malibagh,224,normal,09/08/2026 10:00:19.000,BD5103C,12,Band 1,BD5394B,148,Band 1,6,106.5,63.9,23.777816,90.425884,-79.2,-70.8
1875,kuril_badda_rampura_malibagh,225,normal,09/08/2026 10:00:32.000,BD5394B,148,Band 1,RUSH6107C,11,Band 41,13,208.7,57.8,23.779632,90.4264,-81.6,-71.2
1876,kuril_badda_rampura_malibagh,226,pingpong,09/08/2026 10:00:51.000,RUSH6107C,11,Band 41,BD5394B,148,Band 1,19,299.2,56.7,23.782284,90.426345,-81.7,-70.8
1877,kuril_badda_rampura_malibagh,227,normal,09/08/2026 10:00:58.000,BD5394B,148,Band 1,RUSH2084B,114,Band 41,7,121.2,62.3,23.783326,90.42616,-79.4,-70.5
1878,kuril_badda_rampura_malibagh,228,normal,09/08/2026 10:01:15.000,RUSH2084B,114,Band 41,BD5394B,148,Band 1,17,286.1,60.6,23.78591,90.425716,-80.8,-71.2
1879,kuril_badda_rampura_malibagh,229,normal,09/08/2026 10:01:30.000,BD5394B,148,Band 1,RUSH6107C,11,Band 41,15,206.9,49.7,23.787621,90.425401,-81,-72.6
1880,kuril_badda_rampura_malibagh,230,normal,09/08/2026 10:01:50.000,RUSH6107C,11,Band 41,eNB03053_SC,25,Band 3,20,130.2,23.4,23.78879,90.42522,-77.8,-67.6
1881,kuril_badda_rampura_malibagh,231,normal,09/08/2026 10:02:00.000,eNB03053_SC,25,Band 3,SITE7644.SECC,130,Band 41,10,92.6,33.3,23.789649,90.425064,-76.6,-67
1882,kuril_badda_rampura_malibagh,232,normal,09/08/2026 10:02:43.000,SITE7644.SECC,130,Band 41,SITE2895.SECA,27,Band 41,43,431.9,36.2,23.793488,90.4244,-73.2,-68.1
1883,kuril_badda_rampura_malibagh,233,normal,09/08/2026 10:02:56.000,SITE2895.SECA,27,Band 41,SITE7644.SECC,130,Band 41,13,139.4,38.6,23.79475,90.424162,-81,-65.6
1884,kuril_badda_rampura_malibagh,234,stable,09/08/2026 10:03:31.000,SITE7644.SECC,130,Band 41,RUSH9970B,9,Band 41,35,356.3,36.6,23.797863,90.423601,-81.3,-71.7
1885,kuril_badda_rampura_malibagh,235,normal,09/08/2026 10:05:38.000,RUSH9970B,9,Band 41,URB-6254-C,149,Band 8,127,1235.4,35,23.808823,90.421713,-85.5,-58.9
1886,kuril_badda_rampura_malibagh,236,normal,09/08/2026 10:05:51.000,URB-6254-C,149,Band 8,BD5394B,148,Band 1,13,127.2,35.2,23.809971,90.42153,-70.4,-70.4
1887,kuril_badda_rampura_malibagh,237,normal,09/08/2026 10:06:30.000,BD5394B,148,Band 1,eNB05790_SA,142,Band 3,39,387.6,35.8,23.813409,90.420947,-77,-68.8
1888,kuril_badda_rampura_malibagh,238,normal,09/08/2026 10:06:49.000,eNB05790_SA,142,Band 3,RUSH2084B,114,Band 41,19,204.6,38.8,23.81522,90.420606,-79.7,-73.5
1889,kuril_badda_rampura_malibagh,239,normal,09/08/2026 10:07:04.000,RUSH2084B,114,Band 41,URB-6254-C,149,Band 8,15,137.7,33,23.816421,90.420384,-81.3,-60.7
1890,kuril_badda_rampura_malibagh,240,normal,09/08/2026 10:07:17.000,URB-6254-C,149,Band 8,eNB05790_SA,142,Band 3,13,123.3,34.1,23.817526,90.420182,-72.9,-66.6
1891,kuril_badda_rampura_malibagh,241,normal,09/08/2026 10:07:44.000,eNB05790_SA,142,Band 3,SITE4188.SECC,54,Band 41,27,246.2,32.8,23.819726,90.419803,-76.5,-72.4
1892,kuril_badda_rampura_malibagh,242,pingpong,09/08/2026 10:08:26.000,SITE4188.SECC,54,Band 41,eNB05790_SA,142,Band 3,42,417,35.7,23.81898,90.419931,-82.1,-68.8
1893,kuril_badda_rampura_malibagh,243,normal,09/08/2026 10:08:36.000,eNB05790_SA,142,Band 3,URB-7283-B,101,Band 8,10,86.1,31,23.818204,90.420088,-73.5,-58
1894,kuril_badda_rampura_malibagh,244,normal,09/08/2026 10:09:13.000,URB-7283-B,101,Band 8,eNB03053_SC,25,Band 3,37,365,35.5,23.814973,90.420631,-73.2,-64
1895,kuril_badda_rampura_malibagh,245,normal,09/08/2026 10:09:34.000,eNB03053_SC,25,Band 3,eNB05790_SA,142,Band 3,21,218.2,37.4,23.813018,90.420939,-74.5,-66.1
1896,kuril_badda_rampura_malibagh,246,normal,09/08/2026 10:10:07.000,eNB05790_SA,142,Band 3,RUSH9970B,9,Band 41,33,341.4,37.2,23.810037,90.42152,-74.9,-69.7
1897,kuril_badda_rampura_malibagh,247,normal,09/08/2026 10:10:49.000,RUSH9970B,9,Band 41,URB-6254-C,149,Band 8,42,381,32.7,23.806615,90.422116,-76.4,-55
1898,kuril_badda_rampura_malibagh,248,normal,09/08/2026 10:11:12.000,URB-6254-C,149,Band 8,URB-7283-B,101,Band 8,23,207.9,32.5,23.804765,90.422421,-71,-59
1899,kuril_badda_rampura_malibagh,249,normal,09/08/2026 10:11:44.000,URB-7283-B,101,Band 8,RUSH6107C,11,Band 41,32,323.4,36.4,23.801891,90.422947,-71,-69.2
1900,kuril_badda_rampura_malibagh,250,normal,09/08/2026 10:11:54.000,RUSH6107C,11,Band 41,RUSH9970B,9,Band 41,10,115.9,41.7,23.800871,90.42309,-80.5,-73.3
1901,kuril_badda_rampura_malibagh,251,normal,09/08/2026 10:12:22.000,RUSH9970B,9,Band 41,RUSH2084B,114,Band 41,28,289,37.2,23.798343,90.42356,-82.6,-66.8
1902,kuril_badda_rampura_malibagh,252,stable,09/08/2026 10:13:01.000,RUSH2084B,114,Band 41,URB-7283-B,101,Band 8,39,292.6,27,23.795661,90.424007,-79.8,-61.4
1903,kuril_badda_rampura_malibagh,253,pingpong,09/08/2026 10:15:59.000,URB-7283-B,101,Band 8,RUSH2084B,114,Band 41,178,2253.5,45.6,23.775817,90.425358,-67.2,-68.5
1904,kuril_badda_rampura_malibagh,254,pingpong,09/08/2026 10:16:04.000,RUSH2084B,114,Band 41,URB-7283-B,101,Band 8,5,67,48.2,23.775192,90.425181,-78.5,-58.9
1905,kuril_badda_rampura_malibagh,255,normal,09/08/2026 10:16:13.000,URB-7283-B,101,Band 8,RUSH6107C,11,Band 41,9,134,53.6,23.774018,90.424842,-74.5,-73.5
1906,kuril_badda_rampura_malibagh,256,normal,09/08/2026 10:16:47.000,RUSH6107C,11,Band 41,eNB08205_SC,1,Band 3,34,497.1,52.6,23.769681,90.42365,-88.7,-67
1907,kuril_badda_rampura_malibagh,257,normal,09/08/2026 10:17:12.000,eNB08205_SC,1,Band 3,BD5394B,148,Band 1,25,392,56.4,23.766415,90.422412,-83.7,-63.6
1908,kuril_badda_rampura_malibagh,258,stable,09/08/2026 10:17:47.000,BD5394B,148,Band 1,BD5103C,12,Band 1,35,564,58,23.761755,90.420137,-75.3,-67.3
1909,kuril_badda_rampura_malibagh,259,normal,09/08/2026 10:20:02.000,BD5103C,12,Band 1,BD7637A,63,Band 1,135,2032.8,54.2,23.748048,90.413552,-79.4,-67.3
1910,kuril_badda_rampura_malibagh,260,normal,09/08/2026 10:20:28.000,BD7637A,63,Band 1,URB-1981-A,67,Band 8,26,366.4,50.7,23.751102,90.414956,-80.7,-58.5
1911,kuril_badda_rampura_malibagh,261,normal,09/08/2026 10:20:53.000,URB-1981-A,67,Band 8,BD7637A,63,Band 1,25,378.4,54.5,23.754179,90.416512,-71.4,-71.2
1912,kuril_badda_rampura_malibagh,262,normal,09/08/2026 10:21:27.000,BD7637A,63,Band 1,eNB08205_SC,1,Band 3,34,442.2,46.8,23.757702,90.418202,-84.2,-71.1
1913,kuril_badda_rampura_malibagh,263,normal,09/08/2026 10:21:47.000,eNB08205_SC,1,Band 3,BD5103C,12,Band 1,20,93.9,16.9,23.758527,90.418617,-74.8,-67.3
1914,kuril_badda_rampura_malibagh,264,normal,09/08/2026 10:22:03.000,BD5103C,12,Band 1,BD7637A,63,Band 1,16,179.3,40.4,23.760002,90.41931,-74.3,-67.1
1915,kuril_badda_rampura_malibagh,265,normal,09/08/2026 10:22:40.000,BD7637A,63,Band 1,SITE2895.SECA,27,Band 41,37,410.4,39.9,23.763397,90.420913,-76.8,-65.5
1916,kuril_badda_rampura_malibagh,266,stable,09/08/2026 10:22:57.000,SITE2895.SECA,27,Band 41,BD5103C,12,Band 1,17,218.8,46.3,23.765219,90.42182,-75.2,-71.4
1917,kuril_badda_rampura_malibagh,267,normal,09/08/2026 10:26:24.000,BD5103C,12,Band 1,SITE7644.SECC,130,Band 41,207,2451.7,42.6,23.786475,90.425597,-75.6,-68.1
1918,kuril_badda_rampura_malibagh,268,normal,09/08/2026 10:26:52.000,SITE7644.SECC,130,Band 41,SITE4188.SECC,54,Band 41,28,313.8,40.3,23.789299,90.425104,-81.1,-68.5
1919,kuril_badda_rampura_malibagh,269,normal,09/08/2026 10:27:08.000,SITE4188.SECC,54,Band 41,RUSH9970B,9,Band 41,16,204.2,45.9,23.791091,90.424823,-77,-67.8
1920,kuril_badda_rampura_malibagh,270,normal,09/08/2026 10:27:23.000,RUSH9970B,9,Band 41,SITE4188.SECC,54,Band 41,15,166.6,40,23.792554,90.424569,-75.4,-72.7
1921,kuril_badda_rampura_malibagh,271,normal,09/08/2026 10:27:40.000,SITE4188.SECC,54,Band 41,RUSH6107C,11,Band 41,17,189.4,40.1,23.794266,90.424258,-78.7,-70.8
1922,kuril_badda_rampura_malibagh,272,normal,09/08/2026 10:28:10.000,RUSH6107C,11,Band 41,SITE4188.SECC,54,Band 41,30,354.7,42.6,23.797416,90.42371,-82,-74.2
1923,kuril_badda_rampura_malibagh,273,normal,09/08/2026 10:28:29.000,SITE4188.SECC,54,Band 41,RUSH9970B,9,Band 41,19,217.7,41.2,23.799326,90.423363,-79.8,-72.9
1924,kuril_badda_rampura_malibagh,274,normal,09/08/2026 10:28:47.000,RUSH9970B,9,Band 41,URB-7283-B,101,Band 8,18,196.3,39.3,23.80105,90.423066,-83.3,-58.4
1925,kuril_badda_rampura_malibagh,275,stable,09/08/2026 10:28:57.000,URB-7283-B,101,Band 8,eNB05790_SA,142,Band 3,10,132.7,47.8,23.8022,90.422857,-67.7,-72.7
1926,kuril_badda_rampura_malibagh,276,normal,09/08/2026 10:32:33.000,eNB05790_SA,142,Band 3,eNB03053_SC,25,Band 3,216,2545.6,42.4,23.817542,90.420178,-81.7,-66
1927,kuril_badda_rampura_malibagh,277,normal,09/08/2026 10:32:49.000,eNB03053_SC,25,Band 3,SITE2895.SECA,27,Band 41,16,177.8,40,23.81598,90.420468,-78,-71.8
1928,kuril_badda_rampura_malibagh,278,pingpong,09/08/2026 10:33:13.000,SITE2895.SECA,27,Band 41,eNB03053_SC,25,Band 3,24,280.4,42.1,23.813507,90.420924,-78.7,-69.4
1929,kuril_badda_rampura_malibagh,279,stable,09/08/2026 10:33:21.000,eNB03053_SC,25,Band 3,eNB05790_SA,142,Band 3,8,83,37.4,23.812756,90.420996,-81.7,-68.2
1930,kuril_badda_rampura_malibagh,280,normal,09/08/2026 10:35:18.000,eNB05790_SA,142,Band 3,RUSH9970B,9,Band 41,117,1383.3,42.6,23.800464,90.423147,-82.4,-73.3
1931,kuril_badda_rampura_malibagh,281,normal,09/08/2026 10:35:39.000,RUSH9970B,9,Band 41,URB-7283-B,101,Band 8,21,263.4,45.2,23.798158,90.423577,-83.3,-55.3
1932,kuril_badda_rampura_malibagh,282,normal,09/08/2026 10:36:02.000,URB-7283-B,101,Band 8,SITE7644.SECC,130,Band 41,23,261.5,40.9,23.79585,90.423959,-68,-69.6
1933,kuril_badda_rampura_malibagh,283,normal,09/08/2026 10:36:32.000,SITE7644.SECC,130,Band 41,SITE2895.SECA,27,Band 41,30,341.2,40.9,23.79277,90.424498,-75.2,-71.1
1934,kuril_badda_rampura_malibagh,284,pingpong,09/08/2026 10:36:42.000,SITE2895.SECA,27,Band 41,SITE7644.SECC,130,Band 41,10,121.7,43.8,23.791742,90.4247,-81.4,-72.4
1935,kuril_badda_rampura_malibagh,285,normal,09/08/2026 10:36:47.000,SITE7644.SECC,130,Band 41,SITE2895.SECA,27,Band 41,5,59.3,42.7,23.791197,90.424782,-77.1,-70.4
1936,kuril_badda_rampura_malibagh,286,pingpong,09/08/2026 10:37:08.000,SITE2895.SECA,27,Band 41,SITE7644.SECC,130,Band 41,21,246.9,42.3,23.788992,90.425212,-86,-73.7
1937,kuril_badda_rampura_malibagh,287,normal,09/08/2026 10:37:13.000,SITE7644.SECC,130,Band 41,eNB03053_SC,25,Band 3,5,56.3,40.5,23.788503,90.42527,-77.7,-71.6
1938,kuril_badda_rampura_malibagh,288,normal,09/08/2026 10:37:31.000,eNB03053_SC,25,Band 3,SITE4188.SECC,54,Band 41,18,206.9,41.4,23.78666,90.425601,-79.5,-68.8
1939,kuril_badda_rampura_malibagh,289,normal,09/08/2026 10:37:52.000,SITE4188.SECC,54,Band 41,RUSH6107C,11,Band 41,21,216.8,37.2,23.784787,90.425913,-87.1,-66.6
1940,kuril_badda_rampura_malibagh,290,normal,09/08/2026 10:38:33.000,RUSH6107C,11,Band 41,BD5103C,12,Band 1,41,479.3,42.1,23.780513,90.426635,-75.4,-70.3
1941,kuril_badda_rampura_malibagh,291,stable,09/08/2026 10:38:51.000,BD5103C,12,Band 1,BD5394B,148,Band 1,18,208.7,41.7,23.778675,90.426109,-83.6,-68.8
1942,kuril_badda_rampura_malibagh,292,pingpong,09/08/2026 10:42:01.000,BD5394B,148,Band 1,BD5103C,12,Band 1,190,2186.3,41.4,23.7601,90.419283,-81.3,-67.8
1943,kuril_badda_rampura_malibagh,293,stable,09/08/2026 10:42:07.000,BD5103C,12,Band 1,BD7637A,63,Band 1,6,79.3,47.6,23.759426,90.419056,-80,-69.2
1944,kuril_badda_rampura_malibagh,294,normal,09/08/2026 10:45:27.000,BD7637A,63,Band 1,eNB08205_SC,1,Band 3,200,2257.3,40.6,23.752216,90.415543,-81.7,-71.1
1945,kuril_badda_rampura_malibagh,295,pingpong,09/08/2026 10:45:42.000,eNB08205_SC,1,Band 3,BD7637A,63,Band 1,15,190,45.6,23.753754,90.416291,-75.1,-68.3
1946,kuril_badda_rampura_malibagh,296,normal,09/08/2026 10:45:52.000,BD7637A,63,Band 1,URB-1981-A,67,Band 8,10,116.8,42,23.754727,90.416753,-73.1,-57.4
1947,kuril_badda_rampura_malibagh,297,normal,09/08/2026 10:46:23.000,URB-1981-A,67,Band 8,BD5103C,12,Band 1,31,392.3,45.6,23.757953,90.418318,-63.1,-68.5
1948,kuril_badda_rampura_malibagh,298,stable,09/08/2026 10:46:46.000,BD5103C,12,Band 1,eNB08205_SC,1,Band 3,23,288.1,45.1,23.760324,90.419472,-79.8,-73.8
